,weedrec,weedprec,weedscore
0,0.0196078431372549,1.0,0.955310583114624
1,0.0392156862745098,1.0,0.9494642615318298
2,0.058823529411764705,1.0,0.9452500343322754
3,0.0784313725490196,1.0,0.943570077419281
4,0.09803921568627451,1.0,0.9404035806655884
5,0.11764705882352941,1.0,0.9371755719184875
6,0.13725490196078433,1.0,0.9229305386543274
7,0.1568627450980392,1.0,0.922378659248352
8,0.17647058823529413,1.0,0.9197568893432617
9,0.19607843137254902,1.0,0.9169749617576599
10,0.21568627450980393,1.0,0.9097563624382019
11,0.23529411764705882,1.0,0.9053106904029846
12,0.2549019607843137,1.0,0.8873183131217957
13,0.27450980392156865,1.0,0.8695325255393982
14,0.29411764705882354,1.0,0.8662295937538147
15,0.3137254901960784,1.0,0.865553617477417
16,0.3333333333333333,1.0,0.8557655811309814
17,0.35294117647058826,1.0,0.8551265001296997
18,0.35294117647058826,0.9473684210526315,0.8450639843940735
19,0.37254901960784315,0.95,0.838360607624054
20,0.39215686274509803,0.9523809523809523,0.8356871008872986
21,0.4117647058823529,0.9545454545454546,0.8309223055839539
22,0.4117647058823529,0.9130434782608695,0.8276927471160889
23,0.43137254901960786,0.9166666666666666,0.8175255060195923
24,0.45098039215686275,0.92,0.8158610463142395
25,0.47058823529411764,0.9230769230769231,0.8048210740089417
26,0.49019607843137253,0.9259259259259259,0.7986022233963013
27,0.5098039215686274,0.9285714285714286,0.7968019843101501
28,0.5294117647058824,0.9310344827586207,0.7924970388412476
29,0.5490196078431373,0.9333333333333333,0.7905800938606262
30,0.5686274509803921,0.9354838709677419,0.7710039019584656
31,0.5882352941176471,0.9375,0.7688059210777283
32,0.6078431372549019,0.9393939393939394,0.7501006126403809
33,0.6078431372549019,0.9117647058823529,0.734474778175354
34,0.6274509803921569,0.9142857142857143,0.7248827219009399
35,0.6470588235294118,0.9166666666666666,0.7218956351280212
36,0.6666666666666666,0.918918918918919,0.7166681885719299
37,0.6666666666666666,0.8947368421052632,0.7148022651672363
38,0.6862745098039216,0.8974358974358975,0.690683126449585
39,0.6862745098039216,0.875,0.6896483302116394
40,0.7058823529411765,0.8780487804878049,0.6672640442848206
41,0.7254901960784313,0.8809523809523809,0.666260302066803
42,0.7450980392156863,0.8837209302325582,0.6516339778900146
43,0.7647058823529411,0.8863636363636364,0.6472420692443848
44,0.7647058823529411,0.8666666666666667,0.6081141829490662
45,0.7647058823529411,0.8478260869565217,0.5862032771110535
46,0.7647058823529411,0.8297872340425532,0.5835678577423096
47,0.7647058823529411,0.8125,0.5809634327888489
48,0.7647058823529411,0.7959183673469388,0.5679368376731873
49,0.7843137254901961,0.8,0.5656989812850952
50,0.803921568627451,0.803921568627451,0.5524520874023438
51,0.8235294117647058,0.8076923076923077,0.5481641888618469
52,0.8431372549019608,0.8113207547169812,0.535179078578949
53,0.8627450980392157,0.8148148148148148,0.5276791453361511
54,0.8823529411764706,0.8181818181818182,0.5197718739509583
55,0.8823529411764706,0.8035714285714286,0.5145651698112488
56,0.8823529411764706,0.7894736842105263,0.49396032094955444
57,0.8823529411764706,0.7758620689655172,0.48292383551597595
58,0.9019607843137255,0.7796610169491526,0.47036194801330566
59,0.9215686274509803,0.7833333333333333,0.4204502999782562
60,0.9215686274509803,0.7704918032786885,0.41948097944259644
61,0.9411764705882353,0.7741935483870968,0.4190845787525177
62,0.9411764705882353,0.7619047619047619,0.4025721549987793
63,0.9607843137254902,0.765625,0.3923344612121582
64,0.9607843137254902,0.7538461538461538,0.35446736216545105
65,0.9607843137254902,0.7424242424242424,0.3418000340461731
66,0.9803921568627451,0.746268656716418,0.33183753490448
67,0.9803921568627451,0.7352941176470589,0.3312385678291321
68,0.9803921568627451,0.7246376811594203,0.3308672308921814
69,0.9803921568627451,0.7142857142857143,0.32676443457603455
70,0.9803921568627451,0.704225352112676,0.32674118876457214
71,0.9803921568627451,0.6944444444444444,0.32267263531684875
72,0.9803921568627451,0.684931506849315,0.31824880838394165
73,0.9803921568627451,0.6756756756756757,0.30543363094329834
74,1.0,0.68,0.2729518711566925
75,1.0,0.6710526315789473,0.27226510643959045
76,1.0,0.6623376623376623,0.2711849510669708
77,1.0,0.6538461538461539,0.27110755443573
78,1.0,0.6455696202531646,0.26309722661972046
79,1.0,0.6375,0.2593625783920288
80,1.0,0.6296296296296297,0.2563289999961853
81,1.0,0.6219512195121951,0.25443610548973083
82,1.0,0.6144578313253012,0.2539316415786743
83,1.0,0.6071428571428571,0.24677346646785736
84,1.0,0.6,0.24400852620601654
85,1.0,0.5930232558139535,0.24328723549842834
86,1.0,0.5862068965517241,0.2144075483083725
87,1.0,0.5795454545454546,0.2089398205280304
88,1.0,0.5730337078651685,0.20634719729423523
89,1.0,0.5666666666666667,0.19671255350112915
90,1.0,0.5604395604395604,0.19551222026348114
91,1.0,0.5543478260869565,0.19211910665035248
92,1.0,0.5483870967741935,0.19099362194538116
93,1.0,0.5425531914893617,0.18000711500644684
94,1.0,0.5368421052631579,0.1786630004644394
95,1.0,0.53125,0.17563816905021667
96,1.0,0.5257731958762887,0.17492559552192688
97,1.0,0.5204081632653061,0.170016348361969
98,1.0,0.5151515151515151,0.1643584668636322
99,1.0,0.51,0.163381427526474
100,1.0,0.504950495049505,0.1631423681974411
101,1.0,0.5,0.1615070104598999
102,1.0,0.49514563106796117,0.15475969016551971
103,1.0,0.49038461538461536,0.1508457511663437
104,1.0,0.4857142857142857,0.14984075725078583
105,1.0,0.4811320754716981,0.14728336036205292
106,1.0,0.4766355140186916,0.14722853899002075
107,1.0,0.4722222222222222,0.14617829024791718
108,1.0,0.46788990825688076,0.14384515583515167
109,1.0,0.4636363636363636,0.1384398341178894
110,1.0,0.4594594594594595,0.13636089861392975
111,1.0,0.45535714285714285,0.13502393662929535
112,1.0,0.45132743362831856,0.13484926521778107
113,1.0,0.4473684210526316,0.13428212702274323
114,1.0,0.4434782608695652,0.1324988156557083
115,1.0,0.4396551724137931,0.1319827437400818
116,1.0,0.4358974358974359,0.13131530582904816
117,1.0,0.4322033898305085,0.13039514422416687
118,1.0,0.42857142857142855,0.1301363706588745
119,1.0,0.425,0.12830330431461334
120,1.0,0.4214876033057851,0.1253776252269745
121,1.0,0.4180327868852459,0.12408377230167389
122,1.0,0.4146341463414634,0.1235174685716629
123,1.0,0.4112903225806452,0.12280506640672684
124,1.0,0.408,0.12217901647090912
125,1.0,0.40476190476190477,0.12192352861166
126,1.0,0.4015748031496063,0.12126816809177399
127,1.0,0.3984375,0.12088814377784729
128,1.0,0.3953488372093023,0.12041229009628296
129,1.0,0.3923076923076923,0.1194295883178711
130,1.0,0.3893129770992366,0.11792619526386261
131,1.0,0.38636363636363635,0.11450203508138657
132,1.0,0.38345864661654133,0.11384900659322739
133,1.0,0.3805970149253731,0.11242962628602982
134,1.0,0.37777777777777777,0.11210541427135468
135,1.0,0.375,0.11053203046321869
136,1.0,0.3722627737226277,0.10601704567670822
137,1.0,0.3695652173913043,0.10587563365697861
138,1.0,0.3669064748201439,0.10328487306833267
139,1.0,0.36428571428571427,0.1026485487818718
140,1.0,0.3617021276595745,0.1019965335726738
141,1.0,0.3591549295774648,0.10195963829755783
142,1.0,0.35664335664335667,0.10060123354196548
143,1.0,0.3541666666666667,0.09961768984794617
144,1.0,0.35172413793103446,0.0990506187081337
145,1.0,0.3493150684931507,0.09898027777671814
146,1.0,0.3469387755102041,0.09753797948360443
147,1.0,0.34459459459459457,0.09690028429031372
148,1.0,0.3422818791946309,0.09626761823892593
149,1.0,0.34,0.09594244509935379
150,1.0,0.33774834437086093,0.09593676030635834
151,1.0,0.3355263157894737,0.09469329565763474
152,1.0,0.3333333333333333,0.0937453955411911
153,1.0,0.33116883116883117,0.09368906170129776
154,1.0,0.32903225806451614,0.09024295955896378
155,1.0,0.3269230769230769,0.08960317820310593
156,1.0,0.3248407643312102,0.08959212899208069
157,1.0,0.3227848101265823,0.08898109197616577
158,1.0,0.32075471698113206,0.08896202594041824
159,1.0,0.31875,0.08836241811513901
160,1.0,0.3167701863354037,0.08818994462490082
161,1.0,0.3148148148148148,0.08791816979646683
162,1.0,0.3128834355828221,0.08780568093061447
163,1.0,0.31097560975609756,0.08775258809328079
164,1.0,0.3090909090909091,0.08741111308336258
165,1.0,0.3072289156626506,0.08741020411252975
166,1.0,0.30538922155688625,0.08659470081329346
167,1.0,0.30357142857142855,0.0853889212012291
168,1.0,0.30177514792899407,0.0842045247554779
169,1.0,0.3,0.08383660763502121
170,1.0,0.2982456140350877,0.08379184454679489
171,1.0,0.29651162790697677,0.0829068049788475
172,1.0,0.2947976878612717,0.08245229721069336
173,1.0,0.29310344827586204,0.08161263167858124
174,1.0,0.2914285714285714,0.08132077753543854
175,1.0,0.2897727272727273,0.08123727887868881
176,1.0,0.288135593220339,0.08041258156299591
177,1.0,0.28651685393258425,0.08024922758340836
178,1.0,0.2849162011173184,0.08018303662538528
179,1.0,0.2833333333333333,0.08007928729057312
180,1.0,0.281767955801105,0.07999348640441895
181,1.0,0.2802197802197802,0.07992853969335556
182,1.0,0.2786885245901639,0.07991435378789902
183,1.0,0.27717391304347827,0.07963618636131287
184,1.0,0.2756756756756757,0.07960786670446396
185,1.0,0.27419354838709675,0.07868485152721405
186,1.0,0.2727272727272727,0.07804959267377853
187,1.0,0.2712765957446808,0.07801345735788345
188,1.0,0.2698412698412698,0.07734955102205276
189,1.0,0.26842105263157895,0.07724952697753906
190,1.0,0.2670157068062827,0.0769362673163414
191,1.0,0.265625,0.07663530111312866
192,1.0,0.26424870466321243,0.07663477212190628
193,1.0,0.26288659793814434,0.07650138437747955
194,1.0,0.26153846153846155,0.07627235352993011
195,1.0,0.2602040816326531,0.07480128109455109
196,1.0,0.25888324873096447,0.07471807301044464
197,1.0,0.25757575757575757,0.0743417888879776
198,1.0,0.2562814070351759,0.07416671514511108
199,1.0,0.255,0.07415769249200821
200,1.0,0.2537313432835821,0.074072927236557
201,1.0,0.2524752475247525,0.07319846749305725
202,1.0,0.2512315270935961,0.0730896070599556
203,1.0,0.25,0.07296104729175568
204,1.0,0.24878048780487805,0.07281309366226196
205,1.0,0.24757281553398058,0.07266800850629807
206,1.0,0.2463768115942029,0.07261000573635101
207,1.0,0.24519230769230768,0.0725986510515213
208,1.0,0.24401913875598086,0.07239285856485367
209,1.0,0.24285714285714285,0.07110524922609329
210,1.0,0.24170616113744076,0.07085219770669937
211,1.0,0.24056603773584906,0.07084652036428452
212,1.0,0.23943661971830985,0.07081171870231628
213,1.0,0.2383177570093458,0.07038179039955139
214,1.0,0.2372093023255814,0.068661630153656
215,1.0,0.2361111111111111,0.0683918222784996
216,1.0,0.2350230414746544,0.0682978481054306
217,1.0,0.23394495412844038,0.06818350404500961
218,1.0,0.2328767123287671,0.0676761344075203
219,1.0,0.2318181818181818,0.06735194474458694
220,1.0,0.23076923076923078,0.06717802584171295
221,1.0,0.22972972972972974,0.06715709716081619
222,1.0,0.22869955156950672,0.06705718487501144
223,1.0,0.22767857142857142,0.06696682423353195
224,1.0,0.22666666666666666,0.06694087386131287
225,1.0,0.22566371681415928,0.06691589206457138
226,1.0,0.22466960352422907,0.0669102668762207
227,1.0,0.2236842105263158,0.06676891446113586
228,1.0,0.22270742358078602,0.06650323420763016
229,1.0,0.2217391304347826,0.06638641655445099
230,1.0,0.22077922077922077,0.06623438745737076
231,1.0,0.21982758620689655,0.06607691943645477
232,1.0,0.21888412017167383,0.06606598943471909
233,1.0,0.21794871794871795,0.06487423181533813
234,1.0,0.2170212765957447,0.0648055300116539
235,1.0,0.21610169491525424,0.06478488445281982
236,1.0,0.21518987341772153,0.06469032168388367
237,1.0,0.21428571428571427,0.06455197185277939
238,1.0,0.21338912133891214,0.06447457522153854
239,1.0,0.2125,0.06415048241615295
240,1.0,0.21161825726141079,0.06376490741968155
241,1.0,0.21074380165289255,0.06374519318342209
242,1.0,0.20987654320987653,0.06369239091873169
243,1.0,0.20901639344262296,0.06348413974046707
244,1.0,0.20816326530612245,0.06327982246875763
245,1.0,0.2073170731707317,0.0631788969039917
246,1.0,0.20647773279352227,0.06306357681751251
247,1.0,0.2056451612903226,0.06246652081608772
248,1.0,0.20481927710843373,0.06246030703186989
249,1.0,0.204,0.06237460672855377
250,1.0,0.20318725099601595,0.062360502779483795
251,1.0,0.20238095238095238,0.061585910618305206
252,1.0,0.2015810276679842,0.06157175078988075
253,1.0,0.20078740157480315,0.061430852860212326
254,1.0,0.2,0.06141376867890358
255,1.0,0.19921875,0.06133250892162323
256,1.0,0.19844357976653695,0.06128116324543953
257,1.0,0.19767441860465115,0.06119038164615631
258,1.0,0.1969111969111969,0.06086307018995285
259,1.0,0.19615384615384615,0.06041955202817917
260,1.0,0.19540229885057472,0.06032325699925423
261,1.0,0.1946564885496183,0.059613000601530075
262,1.0,0.19391634980988592,0.05943773314356804
263,1.0,0.19318181818181818,0.05920253321528435
264,1.0,0.19245283018867926,0.05900091677904129
265,1.0,0.19172932330827067,0.05853422358632088
266,1.0,0.19101123595505617,0.05852446332573891
267,1.0,0.19029850746268656,0.05826357752084732
268,1.0,0.1895910780669145,0.05795236676931381
269,1.0,0.18888888888888888,0.05782231688499451
270,1.0,0.1881918819188192,0.05775701254606247
271,1.0,0.1875,0.05750519037246704
272,1.0,0.18681318681318682,0.057504672557115555
273,1.0,0.18613138686131386,0.05692886933684349
274,1.0,0.18545454545454546,0.056833911687135696
275,1.0,0.18478260869565216,0.05649739131331444
276,1.0,0.18411552346570398,0.056187134236097336
277,1.0,0.18345323741007194,0.056168749928474426
278,1.0,0.1827956989247312,0.05579788610339165
279,1.0,0.18214285714285713,0.05573539063334465
280,1.0,0.18149466192170818,0.055658649653196335
281,1.0,0.18085106382978725,0.05544225126504898
282,1.0,0.18021201413427562,0.05530731379985809
283,1.0,0.1795774647887324,0.05528685450553894
284,1.0,0.17894736842105263,0.05509025603532791
285,1.0,0.17832167832167833,0.05472412705421448
286,1.0,0.17770034843205576,0.05445355176925659
287,1.0,0.17708333333333334,0.054386723786592484
288,1.0,0.17647058823529413,0.05432684347033501
289,1.0,0.17586206896551723,0.05418654531240463
290,1.0,0.17525773195876287,0.054139550775289536
291,1.0,0.17465753424657535,0.05391647294163704
292,1.0,0.17406143344709898,0.05388996750116348
293,1.0,0.17346938775510204,0.053742095828056335
294,1.0,0.17288135593220338,0.053581226617097855
295,1.0,0.17229729729729729,0.05343339964747429
296,1.0,0.1717171717171717,0.053254030644893646
297,1.0,0.17114093959731544,0.05308397859334946
298,1.0,0.1705685618729097,0.05291226506233215
299,1.0,0.17,0.052818458527326584
300,1.0,0.16943521594684385,0.052707474678754807
301,1.0,0.16887417218543047,0.05266560986638069
302,1.0,0.16831683168316833,0.052592817693948746
303,1.0,0.16776315789473684,0.05255592614412308
304,1.0,0.16721311475409836,0.05238107219338417
305,1.0,0.16666666666666666,0.052278973162174225
306,1.0,0.16612377850162866,0.05217062681913376
307,1.0,0.16558441558441558,0.051984384655952454
308,1.0,0.1650485436893204,0.0518050380051136
309,1.0,0.16451612903225807,0.05172700807452202
310,1.0,0.1639871382636656,0.051535412669181824
311,1.0,0.16346153846153846,0.05146760493516922
312,1.0,0.16293929712460065,0.0512644462287426
313,1.0,0.1624203821656051,0.05123401805758476
314,1.0,0.1619047619047619,0.051166173070669174
315,1.0,0.16139240506329114,0.05115043371915817
316,1.0,0.1608832807570978,0.05100158601999283
317,1.0,0.16037735849056603,0.050973519682884216
318,1.0,0.15987460815047022,0.0509457029402256
319,1.0,0.159375,0.0508447028696537
320,1.0,0.1588785046728972,0.05067986249923706
321,1.0,0.15838509316770186,0.05059923604130745
322,1.0,0.15789473684210525,0.05055200308561325
323,1.0,0.1574074074074074,0.050477106124162674
324,1.0,0.15692307692307692,0.050241682678461075
325,1.0,0.15644171779141106,0.050200458616018295
326,1.0,0.1559633027522936,0.05014447867870331
327,1.0,0.15548780487804878,0.05012336000800133
328,1.0,0.15501519756838905,0.050035979598760605
329,1.0,0.15454545454545454,0.050009582191705704
